tab 	pmag_specimens																				
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_names	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_alpha95	specimen_correction	specimen_dang	specimen_dec	specimen_direction_type	specimen_inc	specimen_mad	specimen_n	specimen_tilt_correction
	This study	Pancake	JP1-6	JP1	JP1-6	JP1-6:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-GEO	pmagpy-2.220	9.99E-02	4.00E-02	T		u	0	338.5	l	10.3	1.4	4	0
	This study	Pancake	JP1-6	JP1	JP1-6	JP1-6:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-TILT	pmagpy-2.220	9.99E-02	4.00E-02	T		u	0	337.5	l	14	1.4	4	100
	This study	Pancake	JP11-1	JP11	JP11-1	JP11-1:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR	pmagpy-2.220	9.99E-02	6.00E-02	T		u	0	186.3	l	-20.9	3.8	3	-1
	This study	Pancake	JP11-1	JP11	JP11-1	JP11-1:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-GEO	pmagpy-2.220	9.99E-02	6.00E-02	T		u	0	186.3	l	-20.9	3.8	3	0
	This study	Pancake	JP11-1	JP11	JP11-1	JP11-1:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-TILT	pmagpy-2.220	9.99E-02	6.00E-02	T		u	0	184.4	l	-22.4	3.8	3	100
	This study	Pancake	JP11-2	JP11	JP11-2	JP11-2:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFP:DA-DIR	pmagpy-2.220	9.99E-02	6.00E-02	T		u		265	p	29.7	22.6	3	-1
	This study	Pancake	JP11-2	JP11	JP11-2	JP11-2:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFP:DA-DIR-GEO	pmagpy-2.220	9.99E-02	6.00E-02	T		u		265	p	29.7	22.6	3	0
	This study	Pancake	JP11-2	JP11	JP11-2	JP11-2:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFP:DA-DIR-TILT	pmagpy-2.220	9.99E-02	6.00E-02	T		u		264.7	p	24.7	22.6	3	100
	This study	Pancake	JP11-3	JP11	JP11-3	JP11-3:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR	pmagpy-2.220	8.00E-02	4.00E-02	T		u	0	164	l	-34.8	4.2	3	-1
	This study	Pancake	JP11-3	JP11	JP11-3	JP11-3:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-GEO	pmagpy-2.220	8.00E-02	4.00E-02	T		u	0	164	l	-34.8	4.2	3	0
	This study	Pancake	JP11-3	JP11	JP11-3	JP11-3:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-TILT	pmagpy-2.220	8.00E-02	4.00E-02	T		u	0	160.6	l	-34.3	4.2	3	100
	This study	Pancake	JP11-4	JP11	JP11-4	JP11-4:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR	pmagpy-2.220	9.99E-02	6.00E-02	T		u	0	163.5	l	-27	1.7	3	-1
	This study	Pancake	JP11-4	JP11	JP11-4	JP11-4:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-GEO	pmagpy-2.220	9.99E-02	6.00E-02	T		u	0	163.5	l	-27	1.7	3	0
	This study	Pancake	JP11-4	JP11	JP11-4	JP11-4:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-TILT	pmagpy-2.220	9.99E-02	6.00E-02	T		u	0	161	l	-26.5	1.7	3	100
	This study	Pancake	JP11-5	JP11	JP11-5	JP11-5:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR	pmagpy-2.220	9.99E-02	6.00E-02	T		u	0	173.1	l	-26.2	4.7	3	-1
	This study	Pancake	JP11-5	JP11	JP11-5	JP11-5:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-GEO	pmagpy-2.220	9.99E-02	6.00E-02	T		u	0	173.1	l	-26.2	4.7	3	0
	This study	Pancake	JP11-5	JP11	JP11-5	JP11-5:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-TILT	pmagpy-2.220	9.99E-02	6.00E-02	T		u	0	170.6	l	-26.5	4.7	3	100
	This study	Pancake	JP11-6	JP11	JP11-6	JP11-6:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR	pmagpy-2.220	9.99E-02	4.00E-02	T		u	0	347.5	l	-66.8	2.4	4	-1
	This study	Pancake	JP11-6	JP11	JP11-6	JP11-6:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-GEO	pmagpy-2.220	9.99E-02	4.00E-02	T		u	0	347.5	l	-66.8	2.4	4	0
	This study	Pancake	JP11-6	JP11	JP11-6	JP11-6:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-TILT	pmagpy-2.220	9.99E-02	4.00E-02	T		u	0	359	l	-66.4	2.4	4	100
	This study	Pancake	JP12-1	JP12	JP12-1	JP12-1:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR	pmagpy-2.220	9.99E-02	3.00E-02	T		u	0	107.4	l	-36.1	2.8	7	-1
	This study	Pancake	JP12-1	JP12	JP12-1	JP12-1:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-GEO	pmagpy-2.220	9.99E-02	3.00E-02	T		u	0	107.4	l	-36.1	2.8	7	0
	This study	Pancake	JP12-1	JP12	JP12-1	JP12-1:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-TILT	pmagpy-2.220	9.99E-02	3.00E-02	T		u	0	107.4	l	-36.1	2.8	7	100
	This study	Pancake	JP12-10	JP12	JP12-10	JP12-10:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR	pmagpy-2.220	8.00E-02	6.00E-02	T		u	0	141.3	l	-46.8	6.3	3	-1
	This study	Pancake	JP12-10	JP12	JP12-10	JP12-10:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-GEO	pmagpy-2.220	8.00E-02	6.00E-02	T		u	0	141.3	l	-46.8	6.3	3	0
	This study	Pancake	JP12-10	JP12	JP12-10	JP12-10:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-TILT	pmagpy-2.220	8.00E-02	6.00E-02	T		u	0	141.3	l	-46.8	6.3	3	100
	This study	Pancake	JP12-2	JP12	JP12-2	JP12-2:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR	pmagpy-2.220	9.99E-02	4.00E-02	T		u	0	140.9	l	2.1	3.4	6	-1
	This study	Pancake	JP12-2	JP12	JP12-2	JP12-2:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-GEO	pmagpy-2.220	9.99E-02	4.00E-02	T		u	0	140.9	l	2.1	3.4	6	0
	This study	Pancake	JP12-2	JP12	JP12-2	JP12-2:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-TILT	pmagpy-2.220	9.99E-02	4.00E-02	T		u	0	140.9	l	2.1	3.4	6	100
	This study	Pancake	JP12-3	JP12	JP12-3	JP12-3:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR	pmagpy-2.220	9.99E-02	3.00E-02	T		u	0	82.5	l	-4.8	1.7	7	-1
	This study	Pancake	JP12-3	JP12	JP12-3	JP12-3:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-GEO	pmagpy-2.220	9.99E-02	3.00E-02	T		u	0	82.5	l	-4.8	1.7	7	0
	This study	Pancake	JP12-3	JP12	JP12-3	JP12-3:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-TILT	pmagpy-2.220	9.99E-02	3.00E-02	T		u	0	82.5	l	-4.8	1.7	7	100
	This study	Pancake	JP12-4	JP12	JP12-4	JP12-4:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR	pmagpy-2.220	9.99E-02	6.00E-02	T		u	0	170.8	l	50	2.9	5	-1
	This study	Pancake	JP12-4	JP12	JP12-4	JP12-4:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-GEO	pmagpy-2.220	9.99E-02	6.00E-02	T		u	0	170.8	l	50	2.9	5	0
	This study	Pancake	JP12-4	JP12	JP12-4	JP12-4:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-TILT	pmagpy-2.220	9.99E-02	6.00E-02	T		u	0	170.8	l	50	2.9	5	100
	This study	Pancake	JP12-5	JP12	JP12-5	JP12-5:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR	pmagpy-2.220	9.99E-02	3.00E-02	T		u	0	165.4	l	-82.5	2.2	7	-1
	This study	Pancake	JP12-5	JP12	JP12-5	JP12-5:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-GEO	pmagpy-2.220	9.99E-02	3.00E-02	T		u	0	165.4	l	-82.5	2.2	7	0
	This study	Pancake	JP12-5	JP12	JP12-5	JP12-5:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-TILT	pmagpy-2.220	9.99E-02	3.00E-02	T		u	0	165.4	l	-82.5	2.2	7	100
	This study	Pancake	JP12-6	JP12	JP12-6	JP12-6:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR	pmagpy-2.220	9.99E-02	3.00E-02	T		u	0	269	l	-79.2	3.6	7	-1
	This study	Pancake	JP12-6	JP12	JP12-6	JP12-6:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-GEO	pmagpy-2.220	9.99E-02	3.00E-02	T		u	0	269	l	-79.2	3.6	7	0
	This study	Pancake	JP12-6	JP12	JP12-6	JP12-6:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-TILT	pmagpy-2.220	9.99E-02	3.00E-02	T		u	0	269	l	-79.2	3.6	7	100
	This study	Pancake	JP12-7	JP12	JP12-7	JP12-7:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR	pmagpy-2.220	7.00E-02	2.00E-02	T		u	0	315.6	l	-41.1	2.3	5	-1
	This study	Pancake	JP12-7	JP12	JP12-7	JP12-7:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-GEO	pmagpy-2.220	7.00E-02	2.00E-02	T		u	0	315.6	l	-41.1	2.3	5	0
	This study	Pancake	JP12-7	JP12	JP12-7	JP12-7:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-TILT	pmagpy-2.220	7.00E-02	2.00E-02	T		u	0	315.6	l	-41.1	2.3	5	100
	This study	Pancake	JP12-8	JP12	JP12-8	JP12-8:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR	pmagpy-2.220	9.99E-02	7.00E-02	T		u	0	250.4	l	25.1	8.2	4	-1
	This study	Pancake	JP12-8	JP12	JP12-8	JP12-8:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-GEO	pmagpy-2.220	9.99E-02	7.00E-02	T		u	0	250.4	l	25.1	8.2	4	0
	This study	Pancake	JP12-8	JP12	JP12-8	JP12-8:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-TILT	pmagpy-2.220	9.99E-02	7.00E-02	T		u	0	250.4	l	25.1	8.2	4	100
	This study	Pancake	JP12-9	JP12	JP12-9	JP12-9:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR	pmagpy-2.220	9.99E-02	6.00E-02	T		u	0	15.8	l	35.8	6.4	5	-1
	This study	Pancake	JP12-9	JP12	JP12-9	JP12-9:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-GEO	pmagpy-2.220	9.99E-02	6.00E-02	T		u	0	15.8	l	35.8	6.4	5	0
	This study	Pancake	JP12-9	JP12	JP12-9	JP12-9:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-TILT	pmagpy-2.220	9.99E-02	6.00E-02	T		u	0	15.8	l	35.8	6.4	5	100
	This study	Molepolole	JP15-1	JP15	JP15-1	JP15-1:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-2.220	7.00E-02	2.00E-02	T		u	41.7	192.1	l	-1.4	2.5	5	-1
	This study	Molepolole	JP15-1	JP15	JP15-1	JP15-1:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-2.220	7.00E-02	2.00E-02	T		u	41.7	192.1	l	-1.4	2.5	5	0
	This study	Molepolole	JP15-1	JP15	JP15-1	JP15-1:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-2.220	7.00E-02	2.00E-02	T		u	41.7	192.1	l	-1.4	2.5	5	100
	This study	Molepolole	JP15-10	JP15	JP15-10	JP15-10:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-2.220	7.00E-02	3.00E-02	T		u	49	208	l	1.6	5.7	4	-1
	This study	Molepolole	JP15-10	JP15	JP15-10	JP15-10:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-2.220	7.00E-02	3.00E-02	T		u	49	208	l	1.6	5.7	4	0
	This study	Molepolole	JP15-10	JP15	JP15-10	JP15-10:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-2.220	7.00E-02	3.00E-02	T		u	49	208	l	1.6	5.7	4	100
	This study	Molepolole	JP15-2	JP15	JP15-2	JP15-2:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR	pmagpy-2.220	9.99E-02	7.00E-02	T		u	0	262.2	l	73.9	3.1	4	-1
	This study	Molepolole	JP15-2	JP15	JP15-2	JP15-2:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-GEO	pmagpy-2.220	9.99E-02	7.00E-02	T		u	0	262.2	l	73.9	3.1	4	0
	This study	Molepolole	JP15-2	JP15	JP15-2	JP15-2:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-TILT	pmagpy-2.220	9.99E-02	7.00E-02	T		u	0	262.2	l	73.9	3.1	4	100
	This study	Molepolole	JP15-3	JP15	JP15-3	JP15-3:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-2.220	7.00E-02	3.00E-02	T		u	58.8	183.1	l	6.8	4.2	4	-1
	This study	Molepolole	JP15-3	JP15	JP15-3	JP15-3:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-2.220	7.00E-02	3.00E-02	T		u	58.8	183.1	l	6.8	4.2	4	0
	This study	Molepolole	JP15-3	JP15	JP15-3	JP15-3:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-2.220	7.00E-02	3.00E-02	T		u	58.8	183.1	l	6.8	4.2	4	100
	This study	Molepolole	JP15-4	JP15	JP15-4	JP15-4:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-2.220	8.00E-02	4.00E-02	T		u	55.4	188.8	l	-8.8	4.6	4	-1
	This study	Molepolole	JP15-4	JP15	JP15-4	JP15-4:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-2.220	8.00E-02	4.00E-02	T		u	55.4	188.8	l	-8.8	4.6	4	0
	This study	Molepolole	JP15-4	JP15	JP15-4	JP15-4:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-2.220	8.00E-02	4.00E-02	T		u	55.4	188.8	l	-8.8	4.6	4	100
	This study	Molepolole	JP15-5	JP15	JP15-5	JP15-5:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-2.220	8.00E-02	2.00E-02	T		u	41.8	195.3	l	1.3	3.4	6	-1
	This study	Molepolole	JP15-5	JP15	JP15-5	JP15-5:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-2.220	8.00E-02	2.00E-02	T		u	41.8	195.3	l	1.3	3.4	6	0
	This study	Molepolole	JP15-5	JP15	JP15-5	JP15-5:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-2.220	8.00E-02	2.00E-02	T		u	41.8	195.3	l	1.3	3.4	6	100
	This study	Molepolole	JP15-6	JP15	JP15-6	JP15-6:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-2.220	8.00E-02	3.00E-02	T		u	43.2	195.7	l	-11	3.9	5	-1
	This study	Molepolole	JP15-6	JP15	JP15-6	JP15-6:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-2.220	8.00E-02	3.00E-02	T		u	43.2	195.7	l	-11	3.9	5	0
	This study	Molepolole	JP15-6	JP15	JP15-6	JP15-6:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-2.220	8.00E-02	3.00E-02	T		u	43.2	195.7	l	-11	3.9	5	100
	This study	Molepolole	JP15-7	JP15	JP15-7	JP15-7:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-2.220	7.00E-02	2.00E-02	T		u	43.1	193.2	l	5.4	2.7	5	-1
	This study	Molepolole	JP15-7	JP15	JP15-7	JP15-7:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-2.220	7.00E-02	2.00E-02	T		u	43.1	193.2	l	5.4	2.7	5	0
	This study	Molepolole	JP15-7	JP15	JP15-7	JP15-7:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-2.220	7.00E-02	2.00E-02	T		u	43.1	193.2	l	5.4	2.7	5	100
	This study	Molepolole	JP15-8	JP15	JP15-8	JP15-8:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR	pmagpy-2.220	9.99E-02	7.00E-02	T		u	0	157.9	l	55.1	9	4	-1
	This study	Molepolole	JP15-8	JP15	JP15-8	JP15-8:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-GEO	pmagpy-2.220	9.99E-02	7.00E-02	T		u	0	157.9	l	55.1	9	4	0
	This study	Molepolole	JP15-8	JP15	JP15-8	JP15-8:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-TILT	pmagpy-2.220	9.99E-02	7.00E-02	T		u	0	157.9	l	55.1	9	4	100
	This study	Molepolole	JP15-9	JP15	JP15-9	JP15-9:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-2.220	8.00E-02	6.00E-02	T		u	72.3	207.4	l	-0.2	2	3	-1
	This study	Molepolole	JP15-9	JP15	JP15-9	JP15-9:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-2.220	8.00E-02	6.00E-02	T		u	72.3	207.4	l	-0.2	2	3	0
	This study	Molepolole	JP15-9	JP15	JP15-9	JP15-9:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-2.220	8.00E-02	6.00E-02	T		u	72.3	207.4	l	-0.2	2	3	100
	This study	Molepolole	JP16-1	JP16	JP16-1	JP16-1:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFP:DA-DIR	pmagpy-2.220	6.00E-02	4.00E-02	T		u		163.8	p	63.4	2.1	3	-1
	This study	Molepolole	JP16-1	JP16	JP16-1	JP16-1:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFP:DA-DIR-GEO	pmagpy-2.220	6.00E-02	4.00E-02	T		u		163.8	p	63.4	2.1	3	0
	This study	Molepolole	JP16-1	JP16	JP16-1	JP16-1:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFP:DA-DIR-TILT	pmagpy-2.220	6.00E-02	4.00E-02	T		u		158	p	53	2.1	3	100
	This study	Molepolole	JP16-10	JP16	JP16-10	JP16-10:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR	pmagpy-2.220	6.00E-02	3.00E-02	T		u	0	190.4	l	-29	0.6	4	-1
	This study	Molepolole	JP16-10	JP16	JP16-10	JP16-10:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-GEO	pmagpy-2.220	6.00E-02	3.00E-02	T		u	0	190.4	l	-29	0.6	4	0
	This study	Molepolole	JP16-10	JP16	JP16-10	JP16-10:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL-A:DA-DIR-TILT	pmagpy-2.220	6.00E-02	3.00E-02	T		u	0	195.8	l	-35.9	0.6	4	100
	This study	Molepolole	JP16-2	JP16	JP16-2	JP16-2:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-2.220	4.00E-02	2.50E-02	T		u	7.6	280.3	l	-62.1	3.6	3	-1
	This study	Molepolole	JP16-2	JP16	JP16-2	JP16-2:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-2.220	4.00E-02	2.50E-02	T		u	7.6	280.3	l	-62.1	3.6	3	0
	This study	Molepolole	JP16-2	JP16	JP16-2	JP16-2:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-2.220	4.00E-02	2.50E-02	T		u	7.6	290.7	l	-53.2	3.6	3	100
	This study	Molepolole	JP16-3	JP16	JP16-3	JP16-3:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFP:DA-DIR	pmagpy-2.220	6.00E-02	2.00E-02	T		u		279.1	p	3.6	13.4	6	-1
	This study	Molepolole	JP16-3	JP16	JP16-3	JP16-3:LP-DIR-T:LP-DIR-AF		LP-DIR-AF:DE-BFP:DA-DIR-GEO	pmagpy-2.220	6.00E-02	2.00E-02	T		u		279.1	p	3.6	13.4	6	0
