tab 	magic_measurements
er_citation_name	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_temp	measurement_x_sd	measurement_y_sd	measurement_z_sd	treatment_ac_field	treatment_dc_field	treatment_temp
This study	This study	UMK_BOT	PW30.4b	PW30	PW30.4b	PW30.4b:LP-DIR-T	hargrave 2014-06-09 16:36:35	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.7	347.2		g	02.2	3.13e-06	15	1	273	5.26e-08	2.48e-07	3.22e-08	0	0	813.0
This study	This study	UMK_BOT	PW30.4b	PW30	PW30.4b	PW30.4b:LP-DIR-T	hargrave 2014-06-13 15:24:32	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.1	346.3		g	02.3	2.61e-06	16	1	273	4.16e-08	1.79e-07	2.56e-08	0	0	823.0
This study	This study	UMK_BOT	PW30.4b	PW30	PW30.4b	PW30.4b:LP-DIR-T	hargrave 2014-06-24 17:13:15	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.2	345.8		g	02.1	1.67e-06	17	1	273	2.88e-08	1.18e-07	1.30e-08	0	0	833.0
This study	This study	UMK_BOT	PW30.4b	PW30	PW30.4b	PW30.4b:LP-DIR-T	hargrave 2014-06-25 17:48:21	LT-T-Z:LP-DIR-T	pmagpy-2.233	6.5	343.5		g	02.1	9.46e-07	18	1	273	2.89e-08	1.04e-07	7.71e-09	0	0	836.0
This study	This study	UMK_BOT	PW30.4b	PW30	PW30.4b	PW30.4b:LP-DIR-T	hargrave 2014-07-01 17:17:31	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.8	345.6		g	01.5	5.53e-07	19	1	273	7.11e-09	2.58e-08	4.44e-09	0	0	839.0
This study	This study	UMK_BOT	PW30.4b	PW30	PW30.4b	PW30.4b:LP-DIR-T	hargrave 2014-07-03 15:30:24	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.3	346.6		g	03.0	3.10e-07	20	1	273	4.33e-09	1.70e-08	2.36e-09	0	0	842.0
This study	This study	UMK_BOT	PW30.4b	PW30	PW30.4b	PW30.4b:LP-DIR-T	hargrave 2014-07-08 15:12:31	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.7	345.7		g	00.8	1.47e-07	21	1	273	4.91e-09	1.21e-08	1.18e-09	0	0	845.0
This study	This study	UMK_BOT	PW30.4b	PW30	PW30.4b	PW30.4b:LP-DIR-T	hargrave 2014-07-10 17:14:16	LT-T-Z:LP-DIR-T	pmagpy-2.233	0.8	348.9		g	07.8	6.44e-08	22	1	273	7.26e-10	7.28e-10	5.36e-10	0	0	848.0
This study	This study	UMK_BOT	PW30.4b	PW30	PW30.4b	PW30.4b:LP-DIR-T	hargrave 2014-08-04 16:38:52	LT-T-Z:LP-DIR-T	pmagpy-2.233	5.5	344.6		g	-02.6	4.86e-08	23	1	273	1.14e-09	4.58e-09	4.25e-10	0	0	851.0
This study	This study	UMK_BOT	PW30.4b	PW30	PW30.4b	PW30.4b:LP-DIR-T	hargrave 2014-08-05 16:35:57	LT-T-Z:LP-DIR-T	pmagpy-2.233	6.5	342.4		g	04.6	3.92e-08	24	1	273	1.28e-09	4.29e-09	3.19e-10	0	0	854.0
This study	This study	UMK_BOT	PW30.4b	PW30	PW30.4b	PW30.4b:LP-DIR-T	hargrave 2014-08-11 20:25:10	LT-T-Z:LP-DIR-T	pmagpy-2.233	5.4	342.5		g	04.9	3.08e-08	25	1	273	9.70e-10	2.77e-09	3.37e-10	0	0	857.0
This study	This study	UMK_BOT	PW30.5b	PW30	PW30.5b	PW30.5b:LP-DIR-T	hargrave 2014-03-04 13:19:00	LT-NO:DE-VM:LP-DIR-T	pmagpy-2.233	114.6	13.4	average of multiple measurements	g	13.6	9.135e-06	1	2.0	273	2.54e-08	1.76e-07	3.89e-08	0	0	273
This study	This study	UMK_BOT	PW30.5b	PW30	PW30.5b	PW30.5b:LP-DIR-T	hargrave 2014-03-07 17:14:35	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.5	010.3		g	15.3	4.37e-06	2	1	273	3.03e-08	1.90e-07	3.73e-08	0	0	323.0
This study	This study	UMK_BOT	PW30.5b	PW30	PW30.5b	PW30.5b:LP-DIR-T	hargrave 2014-03-14 17:28:19	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.8	011.5		g	15.4	4.33e-06	3	1	273	3.46e-08	2.04e-07	3.55e-08	0	0	373.0
This study	This study	UMK_BOT	PW30.5b	PW30	PW30.5b	PW30.5b:LP-DIR-T	hargrave 2014-03-18 14:48:46	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.0	009.3		g	15.4	4.24e-06	4	1	273	4.25e-08	2.94e-07	3.31e-08	0	0	423.0
This study	This study	UMK_BOT	PW30.5b	PW30	PW30.5b	PW30.5b:LP-DIR-T	hargrave 2014-03-31 12:26:08	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.1	009.9		g	15.6	4.09e-06	5	1	273	3.76e-08	2.19e-07	3.28e-08	0	0	473.0
This study	This study	UMK_BOT	PW30.5b	PW30	PW30.5b	PW30.5b:LP-DIR-T	hargrave 2014-04-02 14:17:26	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.0	008.7		g	15.7	3.93e-06	6	1	273	3.97e-08	2.68e-07	3.16e-08	0	0	523.0
This study	This study	UMK_BOT	PW30.5b	PW30	PW30.5b	PW30.5b:LP-DIR-T	hargrave 2014-04-15 12:24:14	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.0	009.8		g	15.8	3.76e-06	7	1	273	1.51e-08	1.28e-07	3.35e-08	0	0	573.0
This study	This study	UMK_BOT	PW30.5b	PW30	PW30.5b	PW30.5b:LP-DIR-T	hargrave 2014-04-22 14:12:50	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.2	008.4		g	15.7	3.49e-06	8	1	273	1.01e-08	7.18e-08	2.70e-08	0	0	623.0
This study	This study	UMK_BOT	PW30.5b	PW30	PW30.5b	PW30.5b:LP-DIR-T	hargrave 2014-04-28 12:11:21	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.2	010.5		g	15.7	3.22e-06	9	1	273	3.26e-08	1.78e-07	2.53e-08	0	0	673.0
This study	This study	UMK_BOT	PW30.5b	PW30	PW30.5b	PW30.5b:LP-DIR-T	hargrave 2014-04-30 15:36:00	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.7	007.3		g	15.6	3.02e-06	10	1	273	2.11e-08	1.96e-07	2.39e-08	0	0	698.0
This study	This study	UMK_BOT	PW30.5b	PW30	PW30.5b	PW30.5b:LP-DIR-T	hargrave 2014-05-02 19:02:11	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.7	008.4		g	15.6	2.83e-06	11	1	273	2.47e-08	1.83e-07	2.23e-08	0	0	723.0
This study	This study	UMK_BOT	PW30.5b	PW30	PW30.5b	PW30.5b:LP-DIR-T	hargrave 2014-05-05 13:12:39	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.0	007.4		g	15.5	2.63e-06	12	1	273	1.61e-08	1.38e-07	2.16e-08	0	0	748.0
This study	This study	UMK_BOT	PW30.5b	PW30	PW30.5b	PW30.5b:LP-DIR-T	hargrave 2014-05-07 19:41:39	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.7	005.5		g	15.3	2.32e-06	13	1	273	1.31e-08	1.09e-07	1.69e-08	0	0	773.0
This study	This study	UMK_BOT	PW30.5b	PW30	PW30.5b	PW30.5b:LP-DIR-T	hargrave 2014-05-27 16:31:57	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.1	007.4		g	14.9	2.00e-06	14	1	273	5.42e-09	3.69e-08	1.54e-08	0	0	793.0
This study	This study	UMK_BOT	PW30.5b	PW30	PW30.5b	PW30.5b:LP-DIR-T	hargrave 2014-06-09 16:38:18	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.4	007.8		g	14.5	1.66e-06	15	1	273	1.27e-08	9.61e-08	1.62e-08	0	0	813.0
This study	This study	UMK_BOT	PW30.5b	PW30	PW30.5b	PW30.5b:LP-DIR-T	hargrave 2014-06-13 15:26:12	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.2	007.6		g	12.8	1.02e-06	16	1	273	7.97e-09	5.53e-08	1.02e-08	0	0	823.0
This study	This study	UMK_BOT	PW30.5b	PW30	PW30.5b	PW30.5b:LP-DIR-T	hargrave 2014-06-24 17:14:57	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.5	001.9		g	11.0	5.58e-07	17	1	273	2.15e-09	2.42e-08	5.65e-09	0	0	833.0
This study	This study	UMK_BOT	PW30.5b	PW30	PW30.5b	PW30.5b:LP-DIR-T	hargrave 2014-06-25 17:51:29	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.3	003.4		g	16.8	1.89e-07	18	1	273	9.89e-10	1.41e-08	1.62e-09	0	0	836.0
This study	This study	UMK_BOT	PW30.5b	PW30	PW30.5b	PW30.5b:LP-DIR-T	hargrave 2014-07-01 17:19:09	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.1	003.7		g	09.3	8.65e-08	19	1	273	4.25e-10	4.54e-09	1.36e-09	0	0	839.0
This study	This study	UMK_BOT	PW30.5b	PW30	PW30.5b	PW30.5b:LP-DIR-T	hargrave 2014-07-03 15:32:01	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.2	017.9		g	41.6	3.20e-08	20	1	273	7.03e-10	1.72e-09	1.94e-10	0	0	842.0
This study	This study	UMK_BOT	PW30.5b	PW30	PW30.5b	PW30.5b:LP-DIR-T	hargrave 2014-07-08 15:14:00	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.2	343.9		g	-07.8	1.36e-08	21	1	273	7.30e-10	8.63e-10	3.64e-10	0	0	845.0
This study	This study	UMK_BOT	PW30.5b	PW30	PW30.5b	PW30.5b:LP-DIR-T	hargrave 2014-07-10 17:15:45	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.4	138.2		g	67.4	2.11e-08	22	1	273	5.31e-10	7.34e-10	2.55e-10	0	0	848.0
This study	This study	UMK_BOT	PW30.5b	PW30	PW30.5b	PW30.5b:LP-DIR-T	hargrave 2014-08-04 16:40:25	LT-T-Z:LP-DIR-T	pmagpy-2.233	9.5	149.3		g	-53.3	5.53e-09	23	1	273	7.07e-10	6.92e-10	2.56e-10	0	0	851.0
This study	This study	UMK_BOT	PW30.5b	PW30	PW30.5b	PW30.5b:LP-DIR-T	hargrave 2014-08-05 16:37:29	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.7	024.0		g	67.4	1.92e-08	24	1	273	6.08e-10	1.15e-09	1.55e-10	0	0	854.0
This study	This study	UMK_BOT	PW30.5b	PW30	PW30.5b	PW30.5b:LP-DIR-T	hargrave 2014-08-11 20:26:46	LT-T-Z:LP-DIR-T	pmagpy-2.233	5.7	081.6		g	-16.8	1.45e-08	25	1	273	1.13e-09	7.12e-10	7.89e-10	0	0	857.0
This study	This study	UMK_BOT	PW30.7b	PW30	PW30.7b	PW30.7b:LP-DIR-T	hargrave 2014-03-04 13:20:37	LT-NO:DE-VM:LP-DIR-T	pmagpy-2.233	114.6	36.9	average of multiple measurements	g	-48.4	5.863e-06	1	2.0	273	5.48e-08	8.12e-08	3.42e-08	0	0	273
This study	This study	UMK_BOT	PW30.7b	PW30	PW30.7b	PW30.7b:LP-DIR-T	hargrave 2014-03-07 17:16:05	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.5	035.0		g	-47.7	4.44e-06	2	1	273	1.14e-07	1.61e-07	3.21e-08	0	0	323.0
This study	This study	UMK_BOT	PW30.7b	PW30	PW30.7b	PW30.7b:LP-DIR-T	hargrave 2014-03-14 17:29:57	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.2	035.5		g	-47.6	4.39e-06	3	1	273	4.55e-08	7.64e-08	3.44e-08	0	0	373.0
This study	This study	UMK_BOT	PW30.7b	PW30	PW30.7b	PW30.7b:LP-DIR-T	hargrave 2014-03-18 14:50:40	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.0	036.5		g	-47.0	3.94e-06	4	1	273	3.08e-08	5.97e-08	3.35e-08	0	0	423.0
This study	This study	UMK_BOT	PW30.7b	PW30	PW30.7b	PW30.7b:LP-DIR-T	hargrave 2014-03-31 12:27:50	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.9	037.8		g	-46.6	3.67e-06	5	1	273	9.68e-08	1.61e-07	3.52e-08	0	0	473.0
This study	This study	UMK_BOT	PW30.7b	PW30	PW30.7b	PW30.7b:LP-DIR-T	hargrave 2014-04-02 14:18:56	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.3	034.3		g	-46.3	3.29e-06	6	1	273	6.81e-08	1.14e-07	2.61e-08	0	0	523.0
This study	This study	UMK_BOT	PW30.7b	PW30	PW30.7b	PW30.7b:LP-DIR-T	hargrave 2014-04-15 12:25:43	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.2	034.9		g	-46.2	2.86e-06	7	1	273	3.14e-08	5.13e-08	1.94e-08	0	0	573.0
This study	This study	UMK_BOT	PW30.7b	PW30	PW30.7b	PW30.7b:LP-DIR-T	hargrave 2014-04-22 14:14:21	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.0	034.2		g	-45.7	2.54e-06	8	1	273	2.13e-08	3.69e-08	1.91e-08	0	0	623.0
This study	This study	UMK_BOT	PW30.7b	PW30	PW30.7b	PW30.7b:LP-DIR-T	hargrave 2014-04-28 12:12:54	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.9	034.8		g	-45.2	2.29e-06	9	1	273	5.84e-08	9.84e-08	1.89e-08	0	0	673.0
This study	This study	UMK_BOT	PW30.7b	PW30	PW30.7b	PW30.7b:LP-DIR-T	hargrave 2014-04-30 15:37:32	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.8	035.3		g	-44.7	2.11e-06	10	1	273	3.41e-08	5.70e-08	1.65e-08	0	0	698.0
This study	This study	UMK_BOT	PW30.7b	PW30	PW30.7b	PW30.7b:LP-DIR-T	hargrave 2014-05-02 19:03:47	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.0	034.7		g	-44.4	1.97e-06	11	1	273	4.97e-08	9.03e-08	1.71e-08	0	0	723.0
This study	This study	UMK_BOT	PW30.7b	PW30	PW30.7b	PW30.7b:LP-DIR-T	hargrave 2014-05-05 13:14:36	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.8	037.6		g	-44.0	1.77e-06	12	1	273	6.54e-08	9.97e-08	1.51e-08	0	0	748.0
This study	This study	UMK_BOT	PW30.7b	PW30	PW30.7b	PW30.7b:LP-DIR-T	hargrave 2014-05-07 19:43:11	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.4	034.4		g	-43.3	1.58e-06	13	1	273	1.31e-08	3.84e-08	1.32e-08	0	0	773.0
This study	This study	UMK_BOT	PW30.7b	PW30	PW30.7b	PW30.7b:LP-DIR-T	hargrave 2014-05-27 16:34:06	LT-T-Z:LP-DIR-T	pmagpy-2.233	5.3	095.9		g	07.4	2.03e-08	14	1	273	1.86e-09	3.79e-10	2.09e-10	0	0	793.0
This study	This study	UMK_BOT	PW30.7b	PW30	PW30.7b	PW30.7b:LP-DIR-T	hargrave 2014-06-09 16:40:10	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.7	095.9		g	08.2	1.75e-08	15	1	273	1.43e-09	3.49e-10	1.94e-10	0	0	813.0
