tab 	magic_measurements
er_citation_name	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_temp	measurement_x_sd	measurement_y_sd	measurement_z_sd	treatment_ac_field	treatment_dc_field	treatment_temp
This study	This study	UMK_BOT	PW5.2b	PW5	PW5.2b	PW5.2b:LP-DIR-T	hargrave 2014-03-28 13:43:22	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.3	100.5		g	-20.0	8.79e-07	5	1	273	1.85e-08	4.78e-09	7.20e-09	0	0	473.0
This study	This study	UMK_BOT	PW5.2b	PW5	PW5.2b	PW5.2b:LP-DIR-T	hargrave 2014-04-01 14:36:30	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.0	106.0		g	-24.7	4.12e-07	6	1	273	2.04e-08	7.14e-09	3.36e-09	0	0	523.0
This study	This study	UMK_BOT	PW5.2b	PW5	PW5.2b	PW5.2b:LP-DIR-T	hargrave 2014-04-07 13:47:33	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.8	124.4		g	-56.6	9.94e-08	7	1	273	3.75e-09	3.16e-09	6.13e-10	0	0	573.0
This study	This study	UMK_BOT	PW5.2b	PW5	PW5.2b	PW5.2b:LP-DIR-T	hargrave 2014-04-15 16:26:36	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.3	137.4		g	-75.7	7.69e-08	8	1	273	2.10e-09	2.27e-09	7.12e-10	0	0	623.0
This study	This study	UMK_BOT	PW5.2b	PW5	PW5.2b	PW5.2b:LP-DIR-T	hargrave 2014-04-24 11:15:00	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.8	113.7		g	-69.0	8.05e-08	9	1	273	1.78e-09	1.84e-09	5.90e-10	0	0	673.0
This study	This study	UMK_BOT	PW5.2b	PW5	PW5.2b	PW5.2b:LP-DIR-T	hargrave 2014-04-29 14:42:58	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.3	105.0		g	-69.8	7.98e-08	10	1	273	2.61e-09	1.69e-09	9.82e-10	0	0	698.0
This study	This study	UMK_BOT	PW5.2b	PW5	PW5.2b	PW5.2b:LP-DIR-T	hargrave 2014-05-01 12:43:33	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.7	104.5		g	-70.2	7.78e-08	11	1	273	1.90e-09	1.18e-09	6.22e-10	0	0	723.0
This study	This study	UMK_BOT	PW5.2b	PW5	PW5.2b	PW5.2b:LP-DIR-T	hargrave 2014-05-06 13:07:10	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.3	104.2		g	-71.7	7.56e-08	12	1	273	2.52e-09	1.78e-09	6.67e-10	0	0	748.0
This study	This study	UMK_BOT	PW5.2b	PW5	PW5.2b	PW5.2b:LP-DIR-T	hargrave 2014-05-07 10:05:36	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.6	116.8		g	-79.2	6.77e-08	13	1	273	1.33e-09	1.26e-09	3.64e-10	0	0	773.0
This study	This study	UMK_BOT	PW5.2b	PW5	PW5.2b	PW5.2b:LP-DIR-T	hargrave 2014-05-15 21:05:03	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.6	327.2		g	-84.3	5.49e-08	14	1	273	8.57e-10	1.29e-09	4.11e-10	0	0	793.0
This study	This study	UMK_BOT	PW5.2b	PW5	PW5.2b	PW5.2b:LP-DIR-T	hargrave 2014-05-30 16:37:01	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.4	271.0		g	-65.8	5.01e-08	15	1	273	1.11e-09	5.25e-10	1.04e-09	0	0	813.0
This study	This study	UMK_BOT	PW5.2b	PW5	PW5.2b	PW5.2b:LP-DIR-T	hargrave 2014-06-10 14:45:46	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.3	274.6		g	-61.7	4.76e-08	16	1	273	9.45e-10	8.12e-10	4.97e-10	0	0	823.0
This study	This study	UMK_BOT	PW5.2b	PW5	PW5.2b	PW5.2b:LP-DIR-T	hargrave 2014-06-17 14:52:57	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.2	265.5		g	-43.5	4.28e-08	17	1	273	1.61e-09	5.47e-10	4.71e-10	0	0	833.0
This study	This study	UMK_BOT	PW5.2b	PW5	PW5.2b	PW5.2b:LP-DIR-T	hargrave 2014-06-24 15:20:25	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.4	280.4		g	-26.8	5.74e-08	18	1	273	3.29e-09	1.10e-09	8.00e-10	0	0	838.0
This study	This study	UMK_BOT	PW5.2b	PW5	PW5.2b	PW5.2b:LP-DIR-T	hargrave 2014-06-30 17:37:09	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.2	279.6		g	-21.5	5.43e-08	19	1	273	3.98e-09	9.02e-10	4.26e-10	0	0	841.0
This study	This study	UMK_BOT	PW5.2b	PW5	PW5.2b	PW5.2b:LP-DIR-T	hargrave 2014-07-02 15:42:45	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.0	273.8		g	-20.7	5.71e-08	20	1	273	1.91e-09	7.86e-09	4.26e-10	0	0	844.0
This study	This study	UMK_BOT	PW5.2b	PW5	PW5.2b	PW5.2b:LP-DIR-T	hargrave 2014-07-07 17:39:07	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.4	278.3		g	-15.1	5.64e-08	21	1	273	1.37e-09	6.78e-10	5.39e-10	0	0	847.0
This study	This study	UMK_BOT	PW5.2b	PW5	PW5.2b	PW5.2b:LP-DIR-T	hargrave 2014-07-09 15:13:56	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.2	271.3		g	-11.5	4.62e-08	22	1	273	2.55e-09	7.59e-10	5.52e-10	0	0	850.0
This study	This study	UMK_BOT	PW5.2b	PW5	PW5.2b	PW5.2b:LP-DIR-T	hargrave 2014-07-29 11:30:50	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.7	274.0		g	-15.5	4.22e-08	23	1	273	2.69e-09	5.40e-10	6.83e-10	0	0	853.0
This study	This study	UMK_BOT	PW5.2b	PW5	PW5.2b	PW5.2b:LP-DIR-T	hargrave 2014-08-05 13:06:45	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.4	270.3		g	-03.4	3.79e-08	24	1	273	2.89e-09	5.31e-10	6.27e-10	0	0	856.0
This study	This study	UMK_BOT	PW5.4b	PW5	PW5.4b	PW5.4b:LP-DIR-T	hargrave 2014-02-25 16:20:01	LT-NO:DE-VM:LP-DIR-T	pmagpy-2.233	114.6	118.3	average of multiple measurements	g	-26.0	1.419e-06	1	2.0	273	6.67e-08	2.90e-08	1.32e-08	0	0	273
This study	This study	UMK_BOT	PW5.4b	PW5	PW5.4b	PW5.4b:LP-DIR-T	hargrave 2014-03-04 17:54:41	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.0	117.8		g	-25.6	1.44e-06	2	1	273	9.05e-08	4.27e-08	1.46e-08	0	0	323.0
This study	This study	UMK_BOT	PW5.4b	PW5	PW5.4b	PW5.4b:LP-DIR-T	hargrave 2014-03-11 17:05:59	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.8	119.0		g	-23.3	1.34e-06	3	1	273	5.79e-08	2.97e-08	1.29e-08	0	0	373.0
This study	This study	UMK_BOT	PW5.4b	PW5	PW5.4b	PW5.4b:LP-DIR-T	hargrave 2014-03-17 13:50:12	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.3	117.7		g	-23.3	1.26e-06	4	1	273	4.50e-08	1.97e-08	1.26e-08	0	0	423.0
This study	This study	UMK_BOT	PW5.4b	PW5	PW5.4b	PW5.4b:LP-DIR-T	hargrave 2014-03-28 13:46:32	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.1	117.8		g	-23.9	9.97e-07	5	1	273	4.82e-08	2.23e-08	1.04e-08	0	0	473.0
This study	This study	UMK_BOT	PW5.4b	PW5	PW5.4b	PW5.4b:LP-DIR-T	hargrave 2014-04-01 14:38:03	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.4	121.7		g	-31.6	4.10e-07	6	1	273	2.14e-08	1.17e-08	3.55e-09	0	0	523.0
This study	This study	UMK_BOT	PW5.4b	PW5	PW5.4b	PW5.4b:LP-DIR-T	hargrave 2014-04-07 13:49:12	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.1	269.6		g	-53.7	8.77e-08	7	1	273	3.12e-09	5.51e-10	6.72e-10	0	0	573.0
This study	This study	UMK_BOT	PW5.4b	PW5	PW5.4b	PW5.4b:LP-DIR-T	hargrave 2014-04-15 16:28:15	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.3	289.0		g	-20.2	1.24e-07	8	1	273	6.45e-09	2.58e-09	1.48e-09	0	0	623.0
This study	This study	UMK_BOT	PW5.4b	PW5	PW5.4b	PW5.4b:LP-DIR-T	hargrave 2014-04-24 11:18:06	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.6	288.5		g	-16.9	1.26e-07	9	1	273	3.11e-09	1.29e-09	1.34e-09	0	0	673.0
This study	This study	UMK_BOT	PW5.4b	PW5	PW5.4b	PW5.4b:LP-DIR-T	hargrave 2014-04-29 14:44:36	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.2	289.0		g	-16.0	1.31e-07	10	1	273	6.66e-09	2.73e-09	1.67e-09	0	0	698.0
This study	This study	UMK_BOT	PW5.4b	PW5	PW5.4b	PW5.4b:LP-DIR-T	hargrave 2014-05-01 12:46:45	LT-T-Z:LP-DIR-T	pmagpy-2.233	0.7	289.6		g	-15.6	1.25e-07	11	1	273	9.19e-10	4.37e-10	1.33e-09	0	0	723.0
This study	This study	UMK_BOT	PW5.4b	PW5	PW5.4b	PW5.4b:LP-DIR-T	hargrave 2014-05-06 13:10:17	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.5	291.8		g	-14.1	1.28e-07	12	1	273	7.16e-09	3.07e-09	1.33e-09	0	0	748.0
This study	This study	UMK_BOT	PW5.4b	PW5	PW5.4b	PW5.4b:LP-DIR-T	hargrave 2014-05-07 10:08:46	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.3	290.0		g	-09.3	1.41e-07	13	1	273	7.77e-09	2.20e-09	1.50e-09	0	0	773.0
This study	This study	UMK_BOT	PW5.4b	PW5	PW5.4b	PW5.4b:LP-DIR-T	hargrave 2014-05-15 21:08:09	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.7	291.6		g	-01.8	1.61e-07	14	1	273	9.21e-09	4.18e-09	1.95e-09	0	0	793.0
This study	This study	UMK_BOT	PW5.4b	PW5	PW5.4b	PW5.4b:LP-DIR-T	hargrave 2014-05-30 16:40:20	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.3	288.4		g	01.3	1.66e-07	15	1	273	5.82e-09	2.63e-09	1.78e-09	0	0	813.0
This study	This study	UMK_BOT	PW5.4b	PW5	PW5.4b	PW5.4b:LP-DIR-T	hargrave 2014-06-10 14:49:36	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.2	291.6		g	00.8	1.66e-07	16	1	273	8.26e-09	3.54e-09	1.80e-09	0	0	823.0
This study	This study	UMK_BOT	PW5.4b	PW5	PW5.4b	PW5.4b:LP-DIR-T	hargrave 2014-06-17 14:56:16	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.3	289.3		g	07.3	1.65e-07	17	1	273	6.13e-09	1.95e-09	1.65e-09	0	0	833.0
This study	This study	UMK_BOT	PW5.4b	PW5	PW5.4b	PW5.4b:LP-DIR-T	hargrave 2014-06-24 15:22:09	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.7	288.3		g	07.8	1.61e-07	18	1	273	1.27e-08	3.92e-09	1.53e-09	0	0	838.0
This study	This study	UMK_BOT	PW5.4b	PW5	PW5.4b	PW5.4b:LP-DIR-T	hargrave 2014-06-30 17:40:16	LT-T-Z:LP-DIR-T	pmagpy-2.233	5.8	287.0		g	10.2	1.60e-07	19	1	273	1.54e-08	4.83e-09	1.53e-09	0	0	841.0
This study	This study	UMK_BOT	PW5.4b	PW5	PW5.4b	PW5.4b:LP-DIR-T	hargrave 2014-07-02 15:45:58	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.2	291.7		g	10.9	1.53e-07	20	1	273	7.82e-09	3.12e-09	1.39e-09	0	0	844.0
This study	This study	UMK_BOT	PW5.4b	PW5	PW5.4b	PW5.4b:LP-DIR-T	hargrave 2014-07-07 17:42:19	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.4	287.7		g	12.6	1.38e-07	21	1	273	7.82e-09	2.16e-09	1.21e-09	0	0	847.0
This study	This study	UMK_BOT	PW5.4b	PW5	PW5.4b	PW5.4b:LP-DIR-T	hargrave 2014-07-09 15:17:02	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.6	289.1		g	15.9	1.27e-07	22	1	273	5.40e-09	1.82e-09	1.20e-09	0	0	850.0
This study	This study	UMK_BOT	PW5.4b	PW5	PW5.4b	PW5.4b:LP-DIR-T	hargrave 2014-07-29 11:32:22	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.4	288.7		g	15.7	1.14e-07	23	1	273	6.42e-09	1.98e-09	1.12e-09	0	0	853.0
This study	This study	UMK_BOT	PW5.4b	PW5	PW5.4b	PW5.4b:LP-DIR-T	hargrave 2014-08-05 13:08:20	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.5	289.1		g	19.8	1.06e-07	24	1	273	4.89e-09	2.65e-09	1.00e-09	0	0	856.0
This study	This study	UMK_BOT	PW5.6b	PW5	PW5.6b	PW5.6b:LP-DIR-T	hargrave 2014-02-25 16:21:42	LT-NO:DE-VM:LP-DIR-T	pmagpy-2.233	114.6	288.5	average of multiple measurements	g	-13.7	6.276e-07	1	2.0	273	2.54e-08	9.51e-09	5.64e-09	0	0	273
This study	This study	UMK_BOT	PW5.6b	PW5	PW5.6b	PW5.6b:LP-DIR-T	hargrave 2014-03-04 17:56:21	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.0	286.8		g	-13.4	6.46e-07	2	1	273	2.11e-08	7.63e-09	5.29e-09	0	0	323.0
This study	This study	UMK_BOT	PW5.6b	PW5	PW5.6b	PW5.6b:LP-DIR-T	hargrave 2014-03-11 17:07:37	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.6	283.8		g	-12.5	5.73e-07	3	1	273	2.47e-08	7.68e-09	4.65e-09	0	0	373.0
This study	This study	UMK_BOT	PW5.6b	PW5	PW5.6b	PW5.6b:LP-DIR-T	hargrave 2014-03-17 13:51:52	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.8	283.8		g	-13.3	5.11e-07	4	1	273	1.49e-08	4.81e-09	4.22e-09	0	0	423.0
This study	This study	UMK_BOT	PW5.6b	PW5	PW5.6b	PW5.6b:LP-DIR-T	hargrave 2014-03-28 13:48:11	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.6	283.2		g	-13.3	3.62e-07	5	1	273	9.06e-09	2.79e-09	3.13e-09	0	0	473.0
This study	This study	UMK_BOT	PW5.6b	PW5	PW5.6b	PW5.6b:LP-DIR-T	hargrave 2014-04-01 14:39:35	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.7	015.9		g	-12.2	5.34e-08	6	1	273	1.32e-09	2.20e-09	6.21e-10	0	0	523.0
This study	This study	UMK_BOT	PW5.6b	PW5	PW5.6b	PW5.6b:LP-DIR-T	hargrave 2014-04-07 13:51:09	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.4	085.8		g	10.6	2.33e-07	7	1	273	1.79e-08	1.32e-09	2.50e-09	0	0	573.0
This study	This study	UMK_BOT	PW5.6b	PW5	PW5.6b	PW5.6b:LP-DIR-T	hargrave 2014-04-15 16:30:13	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.5	088.4		g	11.1	2.62e-07	8	1	273	1.57e-08	6.51e-10	2.44e-09	0	0	623.0
This study	This study	UMK_BOT	PW5.6b	PW5	PW5.6b	PW5.6b:LP-DIR-T	hargrave 2014-04-24 11:19:41	LT-T-Z:LP-DIR-T	pmagpy-2.233	0.6	087.8		g	10.5	2.46e-07	9	1	273	1.43e-09	5.62e-10	2.32e-09	0	0	673.0
This study	This study	UMK_BOT	PW5.6b	PW5	PW5.6b	PW5.6b:LP-DIR-T	hargrave 2014-04-29 14:46:13	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.1	089.2		g	10.7	2.40e-07	10	1	273	1.27e-08	4.34e-10	2.16e-09	0	0	698.0
This study	This study	UMK_BOT	PW5.6b	PW5	PW5.6b	PW5.6b:LP-DIR-T	hargrave 2014-05-01 12:48:21	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.2	087.3		g	10.1	2.34e-07	11	1	273	4.42e-09	4.67e-10	2.19e-09	0	0	723.0
This study	This study	UMK_BOT	PW5.6b	PW5	PW5.6b	PW5.6b:LP-DIR-T	hargrave 2014-05-06 13:11:51	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.2	088.8		g	09.9	2.25e-07	12	1	273	1.62e-08	7.75e-10	2.15e-09	0	0	748.0
This study	This study	UMK_BOT	PW5.6b	PW5	PW5.6b	PW5.6b:LP-DIR-T	hargrave 2014-05-07 10:10:24	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.5	091.2		g	07.5	2.21e-07	13	1	273	1.32e-08	5.33e-10	2.31e-09	0	0	773.0
This study	This study	UMK_BOT	PW5.6b	PW5	PW5.6b	PW5.6b:LP-DIR-T	hargrave 2014-05-15 21:09:43	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.5	096.2		g	06.1	2.35e-07	14	1	273	1.78e-08	4.98e-09	2.08e-09	0	0	793.0
This study	This study	UMK_BOT	PW5.6b	PW5	PW5.6b	PW5.6b:LP-DIR-T	hargrave 2014-05-30 16:42:04	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.2	095.8		g	09.5	2.10e-07	15	1	273	3.89e-09	1.47e-09	1.96e-09	0	0	813.0
This study	This study	UMK_BOT	PW5.6b	PW5	PW5.6b	PW5.6b:LP-DIR-T	hargrave 2014-06-10 14:51:35	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.2	096.8		g	07.5	2.07e-07	16	1	273	1.14e-08	2.11e-09	2.13e-09	0	0	823.0
This study	This study	UMK_BOT	PW5.6b	PW5	PW5.6b	PW5.6b:LP-DIR-T	hargrave 2014-06-17 14:57:53	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.9	090.8		g	15.1	1.99e-07	17	1	273	9.86e-09	2.05e-09	1.68e-09	0	0	833.0
This study	This study	UMK_BOT	PW5.6b	PW5	PW5.6b	PW5.6b:LP-DIR-T	hargrave 2014-06-24 15:23:50	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.3	105.3		g	02.8	1.97e-07	18	1	273	1.08e-08	3.39e-09	1.62e-09	0	0	838.0
